Date,price,trend_state,vol_state,regime,confidence
2012-06-05,129.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.5512055122212987
2012-06-06,131.97000122070312,UP,MEDIUM,RISK_ON_FRAGILE,0.611592850091577
2012-06-07,132.0500030517578,UP,MEDIUM,RISK_ON_FRAGILE,0.6130270021610775
2012-06-08,133.10000610351562,UP,HIGH,RISK_ON_FRAGILE,0.6600769015915096
2012-06-11,131.41000366210938,UP,HIGH,RISK_ON_FRAGILE,0.5290998239867015
2012-06-12,132.9199981689453,UP,HIGH,BULL_EXPANSION,0.3235589228184432
2012-06-13,132.07000732421875,UP,HIGH,BULL_EXPANSION,0.2802190881141343
2012-06-14,133.47000122070312,UP,HIGH,BULL_EXPANSION,0.36145153331650787
2012-06-15,134.13999938964844,UP,HIGH,BULL_EXPANSION,0.4521010143386572
2012-06-18,134.39999389648438,UP,HIGH,BULL_EXPANSION,0.4969104546875571
2012-06-19,135.6999969482422,UP,HIGH,BULL_EXPANSION,0.6186261503382932
2012-06-20,135.47999572753906,UP,HIGH,BULL_EXPANSION,0.6128125615835722
2012-06-21,132.44000244140625,UP,HIGH,BULL_EXPANSION,0.34176931673942884
2012-06-22,133.4600067138672,UP,HIGH,BULL_EXPANSION,0.40699990745539727
2012-06-25,131.32000732421875,UP,HIGH,BULL_EXPANSION,0.2465866103447344
2012-06-26,131.97999572753906,UP,HIGH,BULL_EXPANSION,0.3169461166233364
2012-06-27,133.1699981689453,UP,HIGH,BULL_EXPANSION,0.42081420087339666
2012-06-28,132.7899932861328,UP,HIGH,BULL_EXPANSION,0.40704909136404654
2012-06-29,136.10000610351562,UP,HIGH,BULL_EXPANSION,0.6564276781171715
2012-07-02,136.50999450683594,UP,HIGH,BULL_EXPANSION,0.6939040999752195
2012-07-03,137.41000366210938,UP,HIGH,BULL_EXPANSION,0.7220494784710454
2012-07-05,136.7899932861328,UP,HIGH,BULL_EXPANSION,0.7916042786495692
2012-07-06,135.49000549316406,UP,HIGH,BULL_EXPANSION,0.7001185946526198
2012-07-09,135.32000732421875,UP,HIGH,BULL_EXPANSION,0.7061481263687193
2012-07-10,134.13999938964844,UP,HIGH,BULL_EXPANSION,0.6590397613137429
2012-07-11,134.16000366210938,UP,HIGH,BULL_EXPANSION,0.6747240565897458
2012-07-12,133.50999450683594,UP,HIGH,BULL_EXPANSION,0.6331362916816949
2012-07-13,135.75,UP,HIGH,BULL_EXPANSION,0.7354079121591742
2012-07-16,135.42999267578125,UP,HIGH,BULL_EXPANSION,0.7112058100196867
2012-07-17,136.36000061035156,UP,HIGH,BULL_EXPANSION,0.7548377342635872
2012-07-18,137.3699951171875,UP,HIGH,BULL_EXPANSION,0.8150774115258852
2012-07-19,137.72999572753906,UP,HIGH,BULL_EXPANSION,0.8284776631254895
2012-07-20,136.47000122070312,UP,HIGH,BULL_EXPANSION,0.8327296021917048
2012-07-23,135.08999633789062,UP,HIGH,BULL_EXPANSION,0.725798607982941
2012-07-24,133.92999267578125,UP,MEDIUM,BULL_EXPANSION,0.6906568527638723
2012-07-25,133.9600067138672,UP,MEDIUM,BULL_EXPANSION,0.6904006616848277
2012-07-26,136.1699981689453,UP,MEDIUM,RISK_ON_FRAGILE,0.4985136957572982
2012-07-27,138.67999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.6022016571133932
2012-07-30,138.67999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.7245082856166962
2012-07-31,137.7100067138672,UP,MEDIUM,RISK_ON_FRAGILE,0.6655435449707405
2012-08-01,137.58999633789062,UP,MEDIUM,RISK_ON_FRAGILE,0.6769240654315929
2012-08-02,136.63999938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.6233251309175767
2012-08-03,139.35000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.722157845575153
2012-08-06,139.6199951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.7386210242787082
2012-08-07,140.32000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.7748335508485746
2012-08-08,140.49000549316406,UP,MEDIUM,RISK_ON_FRAGILE,0.7905353919826249
2012-08-09,140.61000061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.8161282119684399
2012-08-10,140.83999633789062,UP,MEDIUM,RISK_ON_FRAGILE,0.8762352862620348
2012-08-13,140.77000427246094,UP,MEDIUM,RISK_ON_FRAGILE,0.8940188577343389
2012-08-14,140.7899932861328,UP,MEDIUM,RISK_ON_FRAGILE,0.9057337160334413
2012-08-15,140.9499969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.9126786883107828
2012-08-16,141.99000549316406,UP,MEDIUM,RISK_ON_FRAGILE,0.9354465319407111
2012-08-17,142.17999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.9224285314541109
2012-08-20,142.19000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.9004356528184284
2012-08-21,141.75999450683594,UP,MEDIUM,RISK_ON_FRAGILE,0.8906738227976536
2012-08-22,141.82000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.9054071029701047
2012-08-23,140.66000366210938,UP,MEDIUM,RISK_ON_FRAGILE,0.8808589335693107
2012-08-24,141.50999450683594,UP,MEDIUM,RISK_ON_FRAGILE,0.8009868204316699
2012-08-27,141.5399932861328,UP,MEDIUM,RISK_ON_FRAGILE,0.8008600749752863
2012-08-28,141.39999389648438,UP,LOW,RISK_ON_FRAGILE,0.7798340740121689
2012-08-29,141.50999450683594,UP,LOW,RISK_ON_FRAGILE,0.7782239315083679
2012-08-30,140.49000549316406,UP,LOW,RISK_ON,0.4880817572877173
2012-08-31,141.16000366210938,UP,LOW,RISK_ON,0.43000000000000005
2012-09-04,141.02999877929688,UP,LOW,RISK_ON,0.445
2012-09-05,140.91000366210938,UP,LOW,RISK_ON,0.46
2012-09-06,143.77000427246094,UP,LOW,RISK_ON,0.5632244187793229
2012-09-07,144.3300018310547,UP,LOW,RISK_ON,0.580561658958951
2012-09-10,143.50999450683594,UP,LOW,RISK_ON,0.6108616689660151
2012-09-11,143.91000366210938,UP,LOW,RISK_ON,0.6261221610039753
2012-09-12,144.38999938964844,UP,LOW,RISK_ON,0.6422666340379565
2012-09-13,146.58999633789062,UP,LOW,RISK_ON,0.7128671601416184
2012-09-14,147.24000549316406,UP,LOW,RISK_ON,0.7210759908669141
2012-09-17,146.74000549316406,UP,MEDIUM,RISK_ON,0.7435730885351304
2012-09-18,146.6199951171875,UP,MEDIUM,RISK_ON,0.7595589082509953
2012-09-19,146.6999969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.573643728475952
2012-09-20,146.7100067138672,UP,MEDIUM,RISK_ON_FRAGILE,0.5889444381159655
2012-09-21,145.8699951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.591248915812968
2012-09-24,145.64999389648438,UP,MEDIUM,RISK_ON_FRAGILE,0.6034230970361498
2012-09-25,144.10000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.6586811723669008
2012-09-26,143.2899932861328,UP,MEDIUM,RISK_ON_FRAGILE,0.6841007964584024
2012-09-27,144.63999938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.7183357422172811
2012-09-28,143.97000122070312,UP,MEDIUM,RISK_ON_FRAGILE,0.7236249621738914
2012-10-01,144.35000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.7357613658776844
2012-10-02,144.5,UP,MEDIUM,RISK_ON_FRAGILE,0.7495971337062544
2012-10-03,145.08999633789062,UP,MEDIUM,RISK_ON_FRAGILE,0.7653192054704032
2012-10-04,146.1300048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.6852804238360612
2012-10-05,146.13999938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.6971379026241862
2012-10-08,145.63999938964844,UP,LOW,RISK_ON_FRAGILE,0.7042628023649309
2012-10-09,144.1999969482422,UP,LOW,RISK_ON_FRAGILE,0.751956584087206
2012-10-10,143.27999877929688,UP,LOW,RISK_ON,0.5200753464506175
2012-10-11,143.36000061035156,UP,LOW,RISK_ON,0.4509137439901528
2012-10-12,142.88999938964844,UP,LOW,RISK_ON,0.42211213686906085
2012-10-15,144.0800018310547,UP,LOW,RISK_ON,0.532009949330351
2012-10-16,145.5399932861328,UP,LOW,RISK_ON,0.5856566430330326
2012-10-17,146.1999969482422,UP,LOW,RISK_ON,0.6077803843947522
2012-10-18,145.82000732421875,UP,LOW,RISK_ON,0.6245183313884233
2012-10-19,143.38999938964844,UP,LOW,RISK_ON,0.6470007334834331
2012-10-22,143.41000366210938,UP,LOW,RISK_ON,0.6585268352743451
2012-10-23,141.4199981689453,UP,MEDIUM,RISK_ON,0.5740733484337971
2012-10-24,141.02000427246094,UP,MEDIUM,RISK_ON,0.5573018643899567
2012-10-25,141.42999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.4024172240273247
2012-10-26,141.35000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.40563629894565745
2012-10-31,141.35000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.41349673902836787
2012-11-01,142.8300018310547,UP,MEDIUM,RISK_ON_FRAGILE,0.543873841831648
2012-11-02,141.55999755859375,UP,MEDIUM,RISK_ON_FRAGILE,0.4924684075778909
2012-11-05,141.85000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.5051476532453177
2012-11-06,142.9600067138672,UP,MEDIUM,RISK_ON_FRAGILE,0.6023647158684831
2012-11-07,139.72000122070312,UP,MEDIUM,RISK_ON_FRAGILE,0.47835127022447727
2012-11-08,138.0399932861328,DOWN,MEDIUM,RISK_ON_FRAGILE,0.4119887543447271
2012-11-09,138.16000366210938,DOWN,MEDIUM,RISK_ON_FRAGILE,0.42404718404907893
2012-11-12,138.27000427246094,DOWN,MEDIUM,RISK_OFF_TRANSITION,0.28427710998742245
2012-11-13,137.7899932861328,DOWN,MEDIUM,RISK_OFF_TRANSITION,0.32862730253509764
2012-11-14,135.92999267578125,DOWN,MEDIUM,RISK_OFF_TRANSITION,0.4498062633568701
2012-11-15,135.6999969482422,DOWN,MEDIUM,RISK_OFF_TRANSITION,0.51437702913837
2012-11-16,136.3699951171875,DOWN,MEDIUM,RISK_OFF_TRANSITION,0.4932497767523076
2012-11-19,139.1300048828125,UP,MEDIUM,RISK_OFF_TRANSITION,0.3196926145943082
2012-11-20,139.19000244140625,UP,MEDIUM,RISK_OFF_TRANSITION,0.379756351114592
2012-11-21,139.4499969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.301594987503235
2012-11-23,141.35000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.41890061902147313
2012-11-26,141.0500030517578,UP,MEDIUM,RISK_ON_FRAGILE,0.41556300149581493
2012-11-27,140.3300018310547,UP,MEDIUM,RISK_ON_FRAGILE,0.3845605401001039
2012-11-28,141.4600067138672,UP,MEDIUM,RISK_ON_FRAGILE,0.44928404043595177
2012-11-29,142.1199951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.49637400501296924
2012-11-30,142.14999389648438,UP,MEDIUM,RISK_ON_FRAGILE,0.5326906982505313
2012-12-03,141.4499969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.5164094563291186
2012-12-04,141.25,UP,MEDIUM,RISK_ON_FRAGILE,0.5189806812999771
2012-12-05,141.5,UP,MEDIUM,RISK_ON_FRAGILE,0.5598326518795534
2012-12-06,141.97999572753906,UP,MEDIUM,RISK_ON_FRAGILE,0.5747804464699401
2012-12-07,142.41000366210938,UP,MEDIUM,RISK_ON_FRAGILE,0.5666270693800701
2012-12-10,142.47000122070312,UP,MEDIUM,RISK_ON_FRAGILE,0.5835827003652507
2012-12-11,143.44000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.6594927178169632
2012-12-12,143.50999450683594,UP,MEDIUM,RISK_ON_FRAGILE,0.6691183577540505
2012-12-13,142.6300048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.5791805399641898
2012-12-14,142.10000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.5684979351136084
2012-12-17,143.77000427246094,UP,MEDIUM,RISK_ON_FRAGILE,0.7013444405075207
2012-12-18,145.3699951171875,UP,LOW,RISK_ON_FRAGILE,0.7318170653584519
2012-12-19,144.2899932861328,UP,LOW,RISK_ON_FRAGILE,0.7112225843303865
2012-12-20,145.1199951171875,UP,LOW,RISK_ON,0.47555449173399034
2012-12-21,142.7899932861328,UP,LOW,RISK_ON,0.4007339322799782
2012-12-24,142.35000610351562,UP,LOW,RISK_ON,0.39058970073314764
2012-12-26,141.75,UP,MEDIUM,RISK_ON,0.3672338551239918
2012-12-27,141.55999755859375,UP,MEDIUM,RISK_ON,0.3532812319586923
2012-12-28,140.02999877929688,UP,MEDIUM,RISK_ON_FRAGILE,0.2302722537608039
2012-12-31,142.41000366210938,UP,MEDIUM,RISK_ON_FRAGILE,0.4590520445710464
2013-01-02,146.05999755859375,UP,MEDIUM,RISK_ON_FRAGILE,0.6608407857010453
2013-01-03,145.72999572753906,UP,MEDIUM,RISK_ON_FRAGILE,0.6540808553381585
2013-01-04,146.3699951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.6988303496263732
2013-01-07,145.97000122070312,UP,MEDIUM,RISK_ON_FRAGILE,0.6900120388372993
2013-01-08,145.5500030517578,UP,MEDIUM,RISK_ON_FRAGILE,0.6765351938520979
2013-01-09,145.9199981689453,UP,MEDIUM,RISK_ON_FRAGILE,0.7104662502495115
2013-01-10,147.0800018310547,UP,MEDIUM,RISK_ON_FRAGILE,0.7500054400326485
2013-01-11,147.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.7647771842362082
2013-01-14,146.97000122070312,UP,MEDIUM,RISK_ON_FRAGILE,0.7902812389603007
2013-01-15,147.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.8108831882351499
2013-01-16,147.0500030517578,UP,MEDIUM,RISK_ON_FRAGILE,0.847188351810116
2013-01-17,148.0,UP,MEDIUM,RISK_ON_FRAGILE,0.8774314376226817
2013-01-18,148.3300018310547,UP,MEDIUM,RISK_ON_FRAGILE,0.9082608383253321
2013-01-22,149.1300048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.9239196042306655
2013-01-23,149.3699951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.8952742044032472
2013-01-24,149.41000366210938,UP,MEDIUM,RISK_ON_FRAGILE,0.9039708210857895
2013-01-25,150.25,UP,MEDIUM,RISK_ON_FRAGILE,0.9090910327234836
2013-01-28,150.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.9237844670527955
2013-01-29,150.66000366210938,UP,MEDIUM,RISK_ON_FRAGILE,0.8698297101082013
2013-01-30,150.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.8289106421423735
2013-01-31,149.6999969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.7
2013-02-01,151.24000549316406,UP,LOW,RISK_ON_FRAGILE,0.7
2013-02-04,149.5399932861328,UP,LOW,RISK_ON_FRAGILE,0.7197698116896964
2013-02-05,151.0500030517578,UP,LOW,RISK_ON,0.4574064107436364
2013-02-06,151.16000366210938,UP,LOW,RISK_ON,0.4644429156381089
2013-02-07,150.9600067138672,UP,LOW,RISK_ON,0.4829792750448009
2013-02-08,151.8000030517578,UP,LOW,RISK_ON,0.48859557513645924
2013-02-11,151.77000427246094,UP,LOW,RISK_ON,0.5037700212458265
2013-02-12,152.02000427246094,UP,LOW,RISK_ON,0.5166621478062825
2013-02-13,152.14999389648438,UP,LOW,RISK_ON,0.5315342214432496
2013-02-14,152.2899932861328,UP,LOW,RISK_ON,0.5454186890346224
2013-02-15,152.11000061035156,UP,LOW,RISK_ON,0.5538926405255303
2013-02-19,153.25,UP,LOW,RISK_ON,0.5828010901854209
2013-02-20,151.33999633789062,UP,LOW,RISK_ON,0.6591844340136237
2013-02-21,150.4199981689453,UP,LOW,RISK_ON,0.6882983949605015
2013-02-22,151.88999938964844,UP,LOW,RISK_ON,0.7294983568695308
2013-02-25,149.0,UP,LOW,RISK_ON,0.8408462021130774
2013-02-26,150.02000427246094,UP,LOW,RISK_ON,0.8680408345483076
2013-02-27,151.91000366210938,UP,MEDIUM,RISK_ON,0.916339825630923
2013-02-28,151.61000061035156,UP,MEDIUM,RISK_ON,0.9282113971944127
2013-03-01,152.11000061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.6875512594651858
2013-03-04,152.9199981689453,UP,MEDIUM,RISK_ON_FRAGILE,0.6858045020182695
2013-03-05,154.2899932861328,UP,MEDIUM,RISK_ON_FRAGILE,0.6782586288625557
2013-03-06,154.5,UP,MEDIUM,RISK_ON_FRAGILE,0.6738063420230975
2013-03-07,154.77999877929688,UP,MEDIUM,RISK_ON_FRAGILE,0.6888703695015452
2013-03-08,155.44000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.704286784506544
2013-03-11,156.02999877929688,UP,MEDIUM,RISK_ON_FRAGILE,0.7162885917223341
2013-03-12,155.67999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.7340199066463995
2013-03-13,155.89999389648438,UP,MEDIUM,RISK_ON_FRAGILE,0.7489877676225432
2013-03-14,156.72999572753906,UP,MEDIUM,RISK_ON_FRAGILE,0.7679580813404171
2013-03-15,155.8300018310547,UP,MEDIUM,RISK_ON_FRAGILE,0.7957602849890477
2013-03-18,154.97000122070312,UP,MEDIUM,RISK_ON_FRAGILE,0.8203901615288471
2013-03-19,154.61000061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.8261116460851543
2013-03-20,155.69000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.8030547155770229
2013-03-21,154.36000061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.8296521115170218
2013-03-22,155.60000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.8376260429972004
2013-03-25,154.9499969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.7314030899353248
2013-03-26,156.19000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.7507078157792447
2013-03-27,156.19000244140625,UP,LOW,RISK_ON_FRAGILE,0.724332228750246
2013-03-28,156.6699981689453,UP,LOW,RISK_ON_FRAGILE,0.7355717155246722
2013-04-01,156.0500030517578,UP,LOW,RISK_ON,0.4605125744414896
2013-04-02,156.82000732421875,UP,LOW,RISK_ON,0.47438524899368284
2013-04-03,155.22999572753906,UP,LOW,RISK_ON,0.5093100240667661
2013-04-04,155.86000061035156,UP,LOW,RISK_ON,0.5287900211254066
2013-04-05,155.16000366210938,UP,LOW,RISK_ON,0.5510065152589465
2013-04-08,156.2100067138672,UP,LOW,RISK_ON,0.5751294021897764
2013-04-09,156.75,UP,LOW,RISK_ON,0.5893501537542998
2013-04-10,158.6699981689453,UP,LOW,RISK_ON,0.6454471990751424
2013-04-11,159.19000244140625,UP,LOW,RISK_ON,0.662001488488336
2013-04-12,158.8000030517578,UP,LOW,RISK_ON,0.6742067363332734
2013-04-15,155.1199951171875,UP,LOW,RISK_ON,0.8310651874216175
2013-04-16,157.41000366210938,UP,LOW,RISK_ON,0.873941379097644
2013-04-17,155.11000061035156,UP,MEDIUM,RISK_ON,0.8407994412434545
2013-04-18,154.13999938964844,UP,MEDIUM,RISK_ON,0.8586372185039143
2013-04-19,155.47999572753906,UP,MEDIUM,RISK_ON_FRAGILE,0.6628610917938856
2013-04-22,156.1699981689453,UP,MEDIUM,RISK_ON_FRAGILE,0.6867967499120342
2013-04-23,157.77999877929688,UP,MEDIUM,RISK_ON_FRAGILE,0.6867219491521745
2013-04-24,157.8800048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.7126963934759216
2013-04-25,158.52000427246094,UP,MEDIUM,RISK_ON_FRAGILE,0.7253436779174012
2013-04-26,158.24000549316406,UP,MEDIUM,RISK_ON_FRAGILE,0.7404061964268438
2013-04-29,159.3000030517578,UP,MEDIUM,RISK_ON_FRAGILE,0.7527719935744952
2013-04-30,159.67999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.7706289620991443
2013-05-01,158.27999877929688,UP,MEDIUM,RISK_ON_FRAGILE,0.7917228298130057
2013-05-02,159.75,UP,MEDIUM,RISK_ON_FRAGILE,0.7946316280521641
2013-05-03,161.3699951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.8024016054076443
2013-05-06,161.77999877929688,UP,MEDIUM,RISK_ON_FRAGILE,0.8222422505506279
2013-05-07,162.60000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.8356057121553935
2013-05-08,163.33999633789062,UP,MEDIUM,RISK_ON_FRAGILE,0.872152850274297
2013-05-09,162.8800048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.8843697531583464
2013-05-10,163.41000366210938,UP,MEDIUM,RISK_ON_FRAGILE,0.9015319498574644
2013-05-13,163.5399932861328,UP,MEDIUM,RISK_ON_FRAGILE,0.8372423339701759
2013-05-14,165.22999572753906,UP,MEDIUM,RISK_ON_FRAGILE,0.82755198979445
2013-05-15,166.1199951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.7437785720684393
2013-05-16,165.33999633789062,UP,MEDIUM,RISK_ON_FRAGILE,0.7484343130870965
2013-05-17,166.94000244140625,UP,LOW,RISK_ON_FRAGILE,0.7524983520933821
2013-05-20,166.92999267578125,UP,LOW,RISK_ON_FRAGILE,0.7566545611801889
2013-05-21,167.1699981689453,UP,LOW,RISK_ON,0.45359602550585776
2013-05-22,165.92999267578125,UP,LOW,RISK_ON,0.5046079267493164
2013-05-23,165.4499969482422,UP,LOW,RISK_ON,0.5279666045838123
2013-05-24,165.30999755859375,UP,LOW,RISK_ON,0.5407691602004463
2013-05-28,166.3000030517578,UP,LOW,RISK_ON,0.5537438649576492
2013-05-29,165.22000122070312,UP,LOW,RISK_ON,0.5926701712968534
2013-05-30,165.8300018310547,UP,LOW,RISK_ON,0.5684735167535295
2013-05-31,163.4499969482422,UP,LOW,RISK_ON,0.6516771576278853
2013-06-03,164.35000610351562,UP,LOW,RISK_ON,0.647169059602571
2013-06-04,163.55999755859375,UP,LOW,RISK_ON,0.6709099365393242
2013-06-05,161.27000427246094,UP,LOW,RISK_ON,0.7382242701159861
2013-06-06,162.72999572753906,UP,LOW,RISK_ON,0.7707829642541382
2013-06-07,164.8000030517578,UP,MEDIUM,RISK_ON,0.8241378503343519
2013-06-10,164.8000030517578,UP,MEDIUM,RISK_ON,0.8372841169147046
2013-06-11,163.10000610351562,UP,MEDIUM,RISK_ON_FRAGILE,0.6697236532070517
2013-06-12,161.75,UP,MEDIUM,RISK_ON_FRAGILE,0.6702063299449771
2013-06-13,164.2100067138672,UP,MEDIUM,RISK_ON_FRAGILE,0.7365634544861553
2013-06-14,163.17999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.7551018521272823
2013-06-17,164.44000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.761769955640218
2013-06-18,165.74000549316406,UP,MEDIUM,RISK_ON_FRAGILE,0.7870814252052449
2013-06-19,163.4499969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.7651562049989502
2013-06-20,159.39999389648438,UP,MEDIUM,RISK_ON_FRAGILE,0.6774992916468138
2013-06-21,159.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.6926510666534507
2013-06-24,157.05999755859375,UP,MEDIUM,RISK_ON_FRAGILE,0.6172403547660075
2013-06-25,158.57000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.6898856185082599
2013-06-26,160.13999938964844,UP,HIGH,RISK_ON_FRAGILE,0.6840163672847581
2013-06-27,161.0800018310547,UP,HIGH,RISK_ON_FRAGILE,0.6943228907248402
2013-06-28,160.4199981689453,UP,HIGH,BULL_EXPANSION,0.5436316501201127
2013-07-01,161.36000061035156,UP,HIGH,BULL_EXPANSION,0.557806234810931
2013-07-02,161.2100067138672,UP,HIGH,BULL_EXPANSION,0.5756549659715477
2013-07-03,161.27999877929688,UP,HIGH,BULL_EXPANSION,0.6250083914783373
2013-07-05,163.02000427246094,UP,HIGH,BULL_EXPANSION,0.6337303961801041
2013-07-08,163.9499969482422,UP,MEDIUM,BULL_EXPANSION,0.6729142883786476
2013-07-09,165.1300048828125,UP,MEDIUM,BULL_EXPANSION,0.6779357244149307
2013-07-10,165.19000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.6099958246575613
2013-07-11,167.44000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.6129980429518529
2013-07-12,167.50999450683594,UP,MEDIUM,RISK_ON_FRAGILE,0.6647598688516735
2013-07-15,168.14999389648438,UP,MEDIUM,RISK_ON_FRAGILE,0.6899289540339826
2013-07-16,167.52000427246094,UP,MEDIUM,RISK_ON_FRAGILE,0.708460152876695
2013-07-17,167.9499969482422,UP,MEDIUM,RISK_ON_FRAGILE,0.7331500344719681
2013-07-18,168.8699951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.7928110687084516
2013-07-19,169.1699981689453,UP,MEDIUM,RISK_ON_FRAGILE,0.6361801331253711
2013-07-22,169.5,UP,MEDIUM,RISK_ON_FRAGILE,0.6430934171942114
2013-07-23,169.13999938964844,UP,LOW,RISK_ON_FRAGILE,0.5761451286450904
2013-07-24,168.52000427246094,UP,LOW,RISK_ON_FRAGILE,0.5955881247704268
2013-07-25,168.92999267578125,UP,LOW,RISK_ON,0.42598070253743614
2013-07-26,169.11000061035156,UP,LOW,RISK_ON,0.43737139128747093
2013-07-29,168.58999633789062,UP,LOW,RISK_ON,0.4471429447867167
2013-07-30,168.58999633789062,UP,LOW,RISK_ON,0.46
2013-07-31,168.7100067138672,UP,LOW,RISK_ON,0.47500000000000003
2013-08-01,170.66000366210938,UP,LOW,RISK_ON,0.517096883144525
2013-08-02,170.9499969482422,UP,LOW,RISK_ON,0.5053077171583201
2013-08-05,170.6999969482422,UP,LOW,RISK_ON,0.5208172730094769
2013-08-06,169.72999572753906,UP,LOW,RISK_ON,0.5461748281640441
2013-08-07,169.17999267578125,UP,LOW,RISK_ON,0.5692111542894368
2013-08-08,169.8000030517578,UP,LOW,RISK_ON,0.5650000000000001
2013-08-09,169.30999755859375,UP,LOW,RISK_ON,0.5800000000000001
2013-08-12,169.11000061035156,UP,LOW,RISK_ON,0.595
2013-08-13,169.61000061035156,UP,LOW,RISK_ON,0.61
2013-08-14,168.74000549316406,UP,LOW,RISK_ON,0.625
2013-08-15,166.3800048828125,UP,LOW,RISK_ON,0.669515375889791
2013-08-16,165.8300018310547,UP,LOW,RISK_ON,0.6841085914545986
2013-08-19,164.77000427246094,UP,LOW,RISK_ON,0.7057913422201187
2013-08-20,165.5800018310547,UP,LOW,RISK_ON,0.7347957759761359
2013-08-21,164.55999755859375,UP,LOW,RISK_ON,0.7568212678557983
2013-08-22,166.05999755859375,UP,LOW,RISK_ON,0.7884573808197897
2013-08-23,166.6199951171875,UP,LOW,RISK_ON,0.7931280441332078
2013-08-26,166.0,UP,LOW,RISK_ON,0.7942747673349799
2013-08-27,163.3300018310547,UP,LOW,RISK_ON,0.8422700594311217
2013-08-28,163.91000366210938,UP,LOW,RISK_ON,0.8696016867377627
2013-08-29,164.1699981689453,UP,LOW,RISK_ON,0.8209140515245728
2013-08-30,163.64999389648438,UP,LOW,RISK_ON,0.7910180917896126
2013-09-03,164.38999938964844,UP,LOW,RISK_ON,0.8301345561011224
2013-09-04,165.75,UP,LOW,RISK_ON,0.8536455539485122
2013-09-05,165.9600067138672,UP,LOW,RISK_ON,0.8538676030513652
2013-09-06,166.0399932861328,UP,LOW,RISK_ON,0.8480368693524778
2013-09-09,167.6300048828125,UP,MEDIUM,RISK_ON,0.8775918852664142
2013-09-10,168.8699951171875,UP,MEDIUM,RISK_ON,0.8935191360640626
2013-09-11,169.39999389648438,UP,MEDIUM,RISK_ON_FRAGILE,0.6088251154049483
